date,timestamp,block,pool,pair,asset_class,feeTier,base_is_token0,dec0,dec1,price,tick,sqrtPriceX96,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128
2025-10-06,1759708800,63612663,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1166.796216,-70624,2319434313629697522565906432,25380951446508757573999,1249644309789291522994907940813689593268,1836295948997056793845094466841543603
2025-10-07,1759795200,63727843,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1223.600492,-71100,2264955961565277527582992079,21653482368166529731483,1251717821309986551393048752041388688090,1837894307389163586391894574016049666
2025-10-08,1759881600,63843020,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1304.751578,-71742,2193389036933631629086334492,21797482267207295026711,1258460744901226295924788359495758927697,1842947664271948258675922142600486085
2025-10-09,1759968000,63958100,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1306.956022,-71759,2191538460248580425315778560,23014362978159024294529,1262146412968149107132296092051204720395,1845767638430382862413266091879472291
2025-10-10,1760054400,64073284,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1255.528196,-71357,2235971936911688079712249780,15742027495066447457194,1266459322760215886213505830599986608482,1849227144804883145517269596009367552
2025-10-11,1760140800,64188464,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1102.179609,-70054,2386455814003165598862168167,14587569934699456890351,1288899297779210391722499834810551667365,1867922445469532291462597352364272179
2025-10-12,1760227200,64303647,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1135.151959,-70349,2351541145895350688761959587,23131732999580811518903,1294477255280924199895729108730819530949,1872805436615878788999993166172037185
2025-10-13,1760313600,64418833,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1302.128515,-71722,2195597153149313633268793344,40577304945446745060120,1299469965028913264366965202818011801285,1876537569850157247687739040019393257
2025-10-14,1760400000,64534006,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1294.002718,-71659,2202480081618604106577162317,16733120601373555660051,1304510665149478695254212667890835625736,1880414742261783837735148938789805186
2025-10-15,1760486400,64649190,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1207.982403,-70971,2279550825624174570311167447,16314149776114908162300,1310094138123015312924685066406609552793,1885210384708646388900353260005595785
2025-10-16,1760572800,64764376,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1162.05857,-70584,2324157603988846339097100288,21273596875572712691717,1312691904623763814882400089237995952805,1887501855021616411122417873076433654
2025-10-17,1760659200,64879556,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1145.232297,-70438,2341169136371991643701641216,21280110532884369986588,1315481850646258048697024995467037559920,1889935076082758308795441883085295539
2025-10-18,1760745600,64993152,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1071.174083,-69769,2420747854322194810151108608,21292068842446542670716,1319807169797695144771417660172965786463,1894147470860946443568532747771712727
2025-10-19,1760832000,65108334,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1092.581592,-69967,2396915060643126045479860368,21647678568414334117832,1321396290579370482569773949740103332619,1895542398247775306082217407424576887
2025-10-20,1760918400,65223513,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1109.523955,-70121,2378544286936321399507167041,24134497222763075922083,1323052451749650985680219284328325417789,1897011144143499831162602730654610919
2025-10-21,1761004800,65338695,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1100.649507,-70041,2388114040612009787433117273,24455796666376038478012,1325251714280219240946836260239745505173,1899006603122769097536875628498681599
2025-10-22,1761091200,65453889,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1056.808536,-69634,2437145329934172449922700505,23317194251308881433792,1327045963434244927752945773355160097643,1900769702761400071900334655187396822
2025-10-23,1761177600,65569067,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1071.95014,-69776,2419871424344772683559440228,22092506002863270122556,1328635595370202889808141123671080316540,1902219955702605655548818642169484639
2025-10-24,1761264000,65684257,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1126.680752,-70274,2360364891064375050306825997,23239206294612522245098,1332467600696953635706433621596639480522,1905541577642807201059681874763677469
2025-10-25,1761350400,65799438,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1108.852216,-70115,2379264635106714652028442329,22587012910554177612217,1333891099894934509864703716770236997448,1906843253570662943332413378847355804
2025-10-26,1761436800,65914627,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1116.493828,-70183,2371108461510613077723890492,22998343872158447910445,1334542485226204393142334766038815877561,1907407108931590048771733490679620240
2025-10-27,1761523200,66029811,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1137.92773,-70374,2348671313560334502424657591,26865146158714289143766,1335269683885222324017511274225936537906,1908003063396348487719749836610360382
2025-10-28,1761609600,66145000,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1139.294652,-70386,2347261926566764274500994766,26957626073691071566873,1336835067234002447908794879893516809100,1909358619019949888206607213449312776
2025-10-29,1761696000,66260177,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1103.208047,-70064,2385343198354427394155085824,27021119383335421149701,1338503305047993500297508754646886747967,1910922915069423208466851828840248757
2025-10-30,1761782400,66375345,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1107.258224,-70100,2380976596107460080858327416,26738630334428904738697,1340354935997415327141830402762674467435,1912589768824394083730352128312580548
